DSC00077.JPG,33.6359752,-98.0136938,121.91,300.65,-2.78,1.59
DSC00078.JPG,33.6361109,-98.0139673,122.02,301.26,-2.66,2.13
DSC00079.JPG,33.6362465,-98.014237,121.85,300.66,-3.75,2.13
DSC00080.JPG,33.6363824,-98.0145104,121.89,300.59,-3.91,2.73
DSC00081.JPG,33.6365194,-98.0147823,121.94,300.89,-4.2,1.92
DSC00082.JPG,33.6366551,-98.0150541,121.93,300.73,-4.46,2.9
DSC00083.JPG,33.6367922,-98.0153281,121.92,297.56,-3.51,-0.85
DSC00084.JPG,33.636907,-98.0156097,121.87,297.14,-3.86,2.08
DSC00085.JPG,33.6370334,-98.0158848,121.91,298.79,-4.88,2.77
DSC00086.JPG,33.6371651,-98.0161607,121.79,299,-3.62,1.26
DSC00087.JPG,33.6372959,-98.0164348,121.93,299,-3.59,0.99
DSC00088.JPG,33.6374263,-98.0167124,122.07,299.49,-3.98,2.77
DSC00089.JPG,33.6375579,-98.0169866,121.93,299.4,-2.54,2.18
DSC00090.JPG,33.637691,-98.0172607,121.71,298.89,-2.31,1.92
DSC00091.JPG,33.6378217,-98.0175337,121.99,299.1,-2.95,2.11
DSC00092.JPG,33.637954,-98.017809,121.94,299.02,-3.14,1.17
DSC00093.JPG,33.6380858,-98.018085,121.92,299.2,-3,1.6
DSC00094.JPG,33.6382177,-98.0183581,121.89,298.92,-3.95,0.72
DSC00095.JPG,33.638348,-98.0186345,122.03,299.42,-3.53,2.47
DSC00096.JPG,33.6384801,-98.018907,121.88,299.24,-4.29,1.33
DSC00097.JPG,33.6386123,-98.019183,121.94,299.2,-4.01,1.79
DSC00098.JPG,33.6387441,-98.0194584,121.87,299.18,-4.21,1.76
DSC00099.JPG,33.6388762,-98.0197325,121.88,299.11,-4.17,1.79
DSC00100.JPG,33.639008,-98.0200076,121.87,299.13,-3.9,1.73
DSC00101.JPG,33.6391403,-98.0202831,121.87,299.1,-3.65,1.67
DSC00102.JPG,33.6392716,-98.0205578,121.94,299.23,-3.36,1.65
DSC00103.JPG,33.6394043,-98.0208343,121.89,299.26,-3.3,1.76
DSC00104.JPG,33.6395353,-98.0211074,121.93,299.18,-3.49,2.2
DSC00105.JPG,33.6396666,-98.021381,121.89,299.27,-4.15,2.03
DSC00106.JPG,33.6397996,-98.0216563,121.91,299.01,-4.14,1.27
DSC00107.JPG,33.639931,-98.0219325,121.93,299.17,-3.35,2.01
DSC00108.JPG,33.640063,-98.0222071,121.93,299.07,-4.13,1.08
DSC00109.JPG,33.6401955,-98.0224818,121.9,298.87,-3.43,0.68
DSC00110.JPG,33.6403266,-98.0227573,121.99,299.12,-3.77,1.32
DSC00111.JPG,33.640458,-98.0230327,121.86,299.38,-3.58,1.59
DSC00112.JPG,33.6405904,-98.0233072,121.91,299.23,-3.39,0.74
DSC00113.JPG,33.6407222,-98.0235817,121.93,299.32,-4.31,1.05
DSC00114.JPG,33.6408524,-98.0238554,121.94,299.51,-4.06,1.81
DSC00115.JPG,33.6409841,-98.02413,121.87,298.67,-4.76,1.78
DSC00116.JPG,33.6411117,-98.0244085,121.89,297.78,-4.38,1.86
DSC00117.JPG,33.6412377,-98.0246877,121.83,297.46,-4.19,1.47
DSC00118.JPG,33.6413638,-98.0249687,121.88,297.28,-4.31,1.36
DSC00119.JPG,33.6414868,-98.0252476,122.03,298,-4.67,3.72
DSC00120.JPG,33.6416134,-98.0255257,121.75,297.35,-4.54,1.99
DSC00121.JPG,33.6417375,-98.0258051,121.94,297.42,-4.65,2.47
DSC00122.JPG,33.6418638,-98.0260841,121.83,297.52,-3.95,0.56
DSC00123.JPG,33.6419889,-98.0263671,122,297.53,-3.74,1.25
DSC00124.JPG,33.6421126,-98.0266446,122.01,297.41,-3.73,1.24
DSC00125.JPG,33.642237,-98.0269233,121.91,297.34,-4.43,1.47
DSC00126.JPG,33.6423618,-98.0272038,121.92,297.52,-4.24,1.89
DSC00127.JPG,33.6424876,-98.0274829,121.88,297.32,-4.05,1.55
DSC00128.JPG,33.6426135,-98.0277636,121.9,297.22,-3.99,1.29
DSC00129.JPG,33.6427368,-98.028042,121.9,297.46,-3.95,1.35
DSC00130.JPG,33.6428618,-98.0283216,121.86,297.55,-4.15,1.43
DSC00131.JPG,33.6429866,-98.0286006,121.94,297.5,-4.17,1.81
DSC00132.JPG,33.6431116,-98.0288806,121.99,297.73,-3.93,1.89
DSC00133.JPG,33.643239,-98.0291618,121.89,297.47,-2.8,0.73
DSC00134.JPG,33.6433615,-98.0294396,121.87,297.53,-3.81,1.74
DSC00135.JPG,33.6434867,-98.0297195,121.91,297.49,-3.36,1.47
DSC00136.JPG,33.6436113,-98.0299984,121.9,297.46,-3.62,1.73
DSC00137.JPG,33.6437365,-98.030278,121.87,297.37,-3.15,1.44
DSC00138.JPG,33.6438623,-98.0305586,121.89,297.37,-3.74,1.31
DSC00139.JPG,33.6439884,-98.0308358,121.92,298.49,-3.52,1.69
DSC00140.JPG,33.6441181,-98.0311116,121.84,299.08,-3.33,1.99
DSC00141.JPG,33.6442498,-98.0313881,121.93,299.6,-2.23,2.26
DSC00142.JPG,33.6443826,-98.0316614,121.89,299.09,-2.81,1.47
DSC00143.JPG,33.6445136,-98.0319365,121.91,299.35,-3.23,2.35
DSC00144.JPG,33.644646,-98.032213,121.86,299.44,-3.23,2.08
DSC00145.JPG,33.644777,-98.0324858,121.88,299.14,-3.99,2.47
DSC00146.JPG,33.6449092,-98.0327616,121.88,299.21,-5.11,2.25
DSC00147.JPG,33.6450416,-98.0330358,121.87,298.9,-4.32,1.97
DSC00148.JPG,33.6451746,-98.0333127,121.92,298.87,-4.52,1.4
DSC00149.JPG,33.6453054,-98.0335868,121.85,298.91,-4.5,1.23
DSC00150.JPG,33.6454364,-98.0338612,121.89,299.2,-4.67,1.41
DSC00151.JPG,33.6455696,-98.0341381,121.85,299.01,-3.76,2.06
DSC00152.JPG,33.6457002,-98.0344109,121.95,299.13,-4.55,1.29
DSC00153.JPG,33.6458318,-98.0346874,121.91,299.34,-4.84,1.79
DSC00154.JPG,33.6459639,-98.0349612,121.9,299.08,-4.3,1.39
DSC00155.JPG,33.6460956,-98.0352357,121.91,299.1,-4.02,1.45
DSC00156.JPG,33.646227,-98.0355109,121.93,299.18,-3.64,1.79
DSC00157.JPG,33.6463592,-98.0357855,121.83,299.07,-3.74,1.42
DSC00158.JPG,33.6464915,-98.0360617,121.9,299.19,-3.66,1.14
DSC00159.JPG,33.6466229,-98.0363357,121.98,299.34,-3.46,1.52
DSC00160.JPG,33.6467537,-98.0366093,121.89,299.25,-3.94,1.74
DSC00161.JPG,33.6468848,-98.0368839,121.83,299.42,-4.9,1.97
DSC00162.JPG,33.647018,-98.0371602,121.94,299.19,-3.48,1.47
DSC00163.JPG,33.6471506,-98.0374354,121.87,299.19,-3.99,1.01
DSC00164.JPG,33.6472811,-98.0377103,121.92,299.28,-3.57,2.25
DSC00165.JPG,33.6474141,-98.0379857,121.83,299.01,-3.47,2.09
DSC00166.JPG,33.6475451,-98.038258,121.92,299.04,-4.31,1.21
DSC00167.JPG,33.6476776,-98.0385353,121.99,299.11,-3.73,1.36
DSC00168.JPG,33.6478096,-98.0388105,121.87,299.02,-3.67,1.45
DSC00169.JPG,33.6479406,-98.039086,121.91,299.42,-3.25,1.88
DSC00170.JPG,33.6480863,-98.0393466,121.86,308.45,-3.54,3.16
DSC00171.JPG,33.6482608,-98.0395834,121.9,312.07,-3.87,2.08
DSC00172.JPG,33.6484419,-98.0398128,121.99,313.37,-3.58,2.16
DSC00173.JPG,33.6486271,-98.0400408,121.88,313.41,-3.9,1.91
DSC00174.JPG,33.6488109,-98.0402665,121.84,313.52,-3.71,1.19
DSC00175.JPG,33.6489951,-98.0404931,121.91,313.75,-4.72,1.57
DSC00176.JPG,33.6491803,-98.0407209,121.97,313.81,-4.55,1.04
DSC00177.JPG,33.6493637,-98.0409475,121.9,314.12,-4.01,1.73
DSC00178.JPG,33.64955,-98.0411749,121.93,313.93,-3.69,1.65
DSC00179.JPG,33.6497344,-98.0413999,121.85,313.63,-4.37,1.14
DSC00180.JPG,33.6499197,-98.0416278,121.87,313.97,-3.26,1.8
DSC00181.JPG,33.6501057,-98.0418548,121.87,313.96,-2.67,0.9
DSC00182.JPG,33.6502899,-98.0420795,121.94,313.65,-4.07,0.74
DSC00183.JPG,33.6504745,-98.0423078,121.99,314.07,-4.69,1.47
DSC00184.JPG,33.6506581,-98.0425333,121.94,314.03,-3.9,2.16
DSC00185.JPG,33.6508444,-98.0427599,121.9,313.84,-3.99,1.52
DSC00186.JPG,33.6510297,-98.0429869,121.96,313.82,-4.15,1.72
DSC00187.JPG,33.6512135,-98.0432121,121.87,313.64,-4.59,1.94
DSC00188.JPG,33.6513987,-98.0434408,121.9,313.84,-4.29,2.25
DSC00189.JPG,33.6515835,-98.0436655,121.93,313.65,-4.19,1.61
DSC00190.JPG,33.6517681,-98.0438917,121.85,313.64,-3.84,2.15
DSC00191.JPG,33.6519535,-98.0441182,121.94,313.49,-3.78,1.5
DSC00192.JPG,33.6521378,-98.0443453,122.05,313.95,-3.69,2.17
DSC00193.JPG,33.6523236,-98.0445732,121.96,313.76,-3.6,1.99
DSC00194.JPG,33.6525078,-98.0447969,121.77,313.43,-3.89,1.13
DSC00195.JPG,33.6526922,-98.0450243,121.91,313.68,-3.78,1.32
DSC00196.JPG,33.6528771,-98.0452507,121.84,314.04,-4.14,0.74
DSC00197.JPG,33.6530619,-98.0454783,121.9,313.55,-5.05,2.27
DSC00198.JPG,33.6532474,-98.0457054,121.96,313.65,-4.77,1.93
DSC00199.JPG,33.653431,-98.0459305,121.95,313.87,-5.29,1.76
DSC00200.JPG,33.6536166,-98.0461579,121.92,313.87,-4.65,1.65
DSC00201.JPG,33.6538029,-98.0463853,121.87,313.64,-4.65,1.63
DSC00202.JPG,33.6539877,-98.0466104,121.86,313.6,-4.25,0.59
DSC00203.JPG,33.6541731,-98.0468388,121.93,313.6,-4.42,0.96
DSC00204.JPG,33.6543568,-98.0470645,121.93,313.63,-4.07,1.31
DSC00205.JPG,33.6545409,-98.04729,121.93,313.7,-4.69,1.26
DSC00206.JPG,33.6547261,-98.0475178,121.88,313.78,-3.68,1.96
DSC00207.JPG,33.6549113,-98.0477444,121.92,313.79,-4.25,1.66
DSC00208.JPG,33.6550965,-98.0479709,121.88,313.68,-4.33,1.6
DSC00209.JPG,33.6552808,-98.0481971,121.98,313.76,-4.2,1.53
DSC00210.JPG,33.655465,-98.0484227,121.83,313.76,-4.55,1.94
DSC00211.JPG,33.6556507,-98.0486495,121.9,313.56,-4.36,1.83
DSC00212.JPG,33.6558357,-98.0488768,121.95,313.83,-3.67,1.84
DSC00213.JPG,33.6560206,-98.0491033,121.93,313.74,-3.47,2.01
DSC00214.JPG,33.6562055,-98.0493295,121.85,313.5,-3.96,1.6
DSC00215.JPG,33.6563894,-98.0495556,121.94,313.85,-4.69,2.09
DSC00216.JPG,33.6565753,-98.0497824,121.94,313.81,-3.57,1.32
DSC00217.JPG,33.6567603,-98.050009,121.87,313.41,-4.17,0.42
DSC00218.JPG,33.6569448,-98.0502364,121.88,313.68,-4.69,1.37
DSC00219.JPG,33.6571292,-98.0504626,121.89,313.74,-3.98,1.66
DSC00220.JPG,33.6573139,-98.0506901,121.93,314.03,-4.23,2.3
DSC00221.JPG,33.6574982,-98.0509152,121.95,313.98,-4.65,3.09
DSC00222.JPG,33.657684,-98.0511434,121.86,313.89,-3.43,2.58
DSC00223.JPG,33.6578696,-98.0513696,122,313.72,-4.09,2.12
DSC00224.JPG,33.6580549,-98.0515949,121.91,313.38,-3.4,1.53
DSC00225.JPG,33.6582393,-98.0518226,121.92,313.59,-3.24,2.04
DSC00226.JPG,33.6584234,-98.0520478,121.92,313.65,-3.93,1.55
DSC00227.JPG,33.6586082,-98.0522743,121.91,313.65,-3.52,1.46
DSC00228.JPG,33.6587932,-98.0525021,121.88,313.87,-3.73,1.32
DSC00229.JPG,33.6589787,-98.0527283,121.87,313.75,-2.87,1.4
DSC00230.JPG,33.6591633,-98.0529537,121.83,313.96,-3.66,0.1
DSC00231.JPG,33.6593469,-98.0531818,121.91,313.91,-3.47,1.71
DSC00232.JPG,33.6595316,-98.0534082,121.91,313.9,-3.7,1.34
DSC00233.JPG,33.6597177,-98.0536353,121.86,313.72,-3.33,1.19
DSC00234.JPG,33.6599023,-98.0538601,121.84,313.81,-3.9,0.32
DSC00235.JPG,33.6600858,-98.054086,121.95,313.86,-4.57,0.51
DSC00236.JPG,33.6602705,-98.0543136,121.94,313.64,-4.29,0.85
DSC00237.JPG,33.6604553,-98.0545412,121.89,313.63,-4.44,1.06
DSC00238.JPG,33.6606408,-98.0547703,121.94,313.6,-4.13,1.5
DSC00239.JPG,33.6608232,-98.054996,121.94,313.54,-4.61,1.83
DSC00240.JPG,33.6610084,-98.0552238,121.88,313.46,-4.39,1.88
DSC00241.JPG,33.6611925,-98.0554504,121.89,313.38,-4.2,1.87
DSC00242.JPG,33.6613776,-98.055679,121.93,313.28,-2.93,1.24
DSC00243.JPG,33.6615611,-98.0559079,121.86,313.49,-3.83,2.52
DSC00244.JPG,33.6617444,-98.0561329,121.93,313.53,-4.69,1.64
DSC00245.JPG,33.6619285,-98.0563596,121.86,313.45,-4.53,1.32
DSC00246.JPG,33.6621123,-98.0565876,121.93,313.54,-4.46,1.39
DSC00247.JPG,33.6622961,-98.0568151,121.91,313.46,-4.41,1.65
DSC00248.JPG,33.6624816,-98.0570437,121.83,313.45,-4.19,1.21
DSC00249.JPG,33.6626644,-98.0572704,121.97,313.67,-4.03,1.66
DSC00250.JPG,33.6628494,-98.0574972,121.85,313.42,-4.01,1.42
DSC00251.JPG,33.6630331,-98.0577255,121.87,313.53,-3.9,1.52
DSC00252.JPG,33.663217,-98.0579526,121.88,313.53,-3.77,1.75
DSC00253.JPG,33.6634025,-98.0581805,121.94,313.37,-3.89,1.37
DSC00254.JPG,33.6635843,-98.0584062,121.98,313.6,-4.59,1.66
DSC00255.JPG,33.6637689,-98.058635,121.87,313.65,-4.02,1.34
DSC00256.JPG,33.6639547,-98.0588623,121.94,313.3,-3.39,0.69
DSC00257.JPG,33.6641381,-98.0590899,121.9,313.48,-3.27,1.37
DSC00258.JPG,33.6643226,-98.0593173,121.95,313.39,-3.67,0.95
DSC00259.JPG,33.664505,-98.0595438,121.96,313.71,-4.06,1.47
DSC00260.JPG,33.664689,-98.059772,121.9,313.69,-3.97,2.09
DSC00261.JPG,33.6648742,-98.0599998,121.86,313.52,-3.35,1.68
DSC00262.JPG,33.6650582,-98.0602271,121.92,313.67,-4.05,2.11
DSC00263.JPG,33.6652433,-98.060455,122.01,313.65,-3.39,2.42
DSC00264.JPG,33.6654272,-98.0606812,121.89,313.95,-3.73,0.32
DSC00265.JPG,33.6656114,-98.0609083,121.95,313.64,-4.69,0.59
DSC00266.JPG,33.6657963,-98.0611378,121.96,313.81,-4.5,0.31
DSC00267.JPG,33.6659793,-98.0613642,121.84,313.72,-3.89,0.88
DSC00268.JPG,33.6661638,-98.0615927,121.96,313.57,-4.33,0.46
DSC00269.JPG,33.6663461,-98.0618187,121.98,313.42,-5.16,1.23
DSC00270.JPG,33.6665304,-98.0620455,121.82,313.23,-5.22,0.91
DSC00271.JPG,33.6667156,-98.062274,121.86,313.33,-4.8,1.35
DSC00272.JPG,33.6668991,-98.0625007,121.93,313.38,-4.79,1.56
DSC00273.JPG,33.6670836,-98.0627293,121.86,313.55,-4.38,1.85
DSC00274.JPG,33.6672677,-98.0629554,121.93,313.48,-4.89,1.46
DSC00275.JPG,33.6674602,-98.0631701,121.93,320.05,-5.92,2.79
DSC00276.JPG,33.66767,-98.0633655,121.93,322.27,-4.88,1.92
DSC00277.JPG,33.6678816,-98.0635542,121.83,322.99,-5.12,1.86
DSC00278.JPG,33.6680957,-98.0637414,121.89,323.45,-5.22,0.97
DSC00279.JPG,33.6683082,-98.0639269,122.01,323.33,-5.57,1.56
DSC00280.JPG,33.6685214,-98.0641133,121.91,323.42,-6.41,1.88
DSC00281.JPG,33.6687352,-98.0642996,121.9,323.6,-5.58,2.18
DSC00282.JPG,33.6689502,-98.064486,121.85,323.27,-5.1,1.65
DSC00283.JPG,33.6691645,-98.064672,121.86,323.28,-5.17,1.43
DSC00284.JPG,33.669377,-98.0648572,121.91,323.32,-4.78,1.7
DSC00285.JPG,33.6695912,-98.0650441,121.93,323.36,-4.07,1.81
DSC00286.JPG,33.6698046,-98.0652303,121.93,323.49,-4.14,2.72
DSC00287.JPG,33.6700178,-98.0654144,121.92,323.41,-5.31,1.66
DSC00288.JPG,33.6702333,-98.0656024,121.81,323.5,-5.02,1.1
DSC00289.JPG,33.6704453,-98.0657883,121.95,323.73,-5.12,1.92
DSC00290.JPG,33.6706596,-98.0659742,121.92,323.49,-3.99,1.77
DSC00291.JPG,33.6708747,-98.0661604,121.76,323.12,-4.14,1.2
DSC00292.JPG,33.6710885,-98.0663467,121.89,323.11,-3.89,1.2
DSC00293.JPG,33.6713027,-98.0665334,121.92,323.25,-4.43,1.07
DSC00294.JPG,33.6715153,-98.0667186,121.9,323.31,-3.91,1.06
DSC00295.JPG,33.6717289,-98.0669055,121.86,323.51,-3.52,1.53
DSC00296.JPG,33.6719428,-98.0670912,121.98,323.45,-3.88,1.63
DSC00297.JPG,33.6721566,-98.0672763,121.93,323.36,-3.5,1.19
DSC00298.JPG,33.6723714,-98.0674643,121.9,323.72,-2.9,0.73
DSC00299.JPG,33.6725848,-98.0676502,121.89,324,-2.3,0.98
DSC00300.JPG,33.6727982,-98.0678353,121.75,323.71,-2.85,0.97
DSC00301.JPG,33.6730116,-98.0680231,121.98,323.74,-3.19,2.02
DSC00302.JPG,33.673226,-98.0682076,122.02,323.12,-4.95,1.69
DSC00303.JPG,33.6734398,-98.0683941,121.84,323.73,-5.01,1.37
DSC00304.JPG,33.6736529,-98.0685801,121.99,324.18,-5.11,1.89
DSC00305.JPG,33.6738678,-98.0687662,121.89,323.45,-4.76,1.52
DSC00306.JPG,33.6740808,-98.0689516,121.95,323.17,-5.16,1.13
DSC00307.JPG,33.6742945,-98.0691383,121.98,323.51,-5.48,1.15
DSC00308.JPG,33.6745089,-98.0693251,121.87,323.53,-5.83,1.92
DSC00309.JPG,33.6747228,-98.0695103,121.85,323.43,-5.38,0.84
DSC00310.JPG,33.6749363,-98.0696973,122,323.66,-5.66,1.4
DSC00311.JPG,33.6751502,-98.0698829,121.9,323.49,-5.63,0.72
DSC00312.JPG,33.6753631,-98.0700687,121.96,323.54,-5.7,1.15
DSC00313.JPG,33.6755794,-98.0702567,121.88,323.49,-5.44,0.94
DSC00314.JPG,33.675792,-98.0704417,121.9,323.53,-5.55,0.96
DSC00315.JPG,33.6760057,-98.0706282,121.85,323.55,-5.21,1.17
DSC00316.JPG,33.676219,-98.0708141,121.97,323.64,-5.4,1.12
DSC00317.JPG,33.6764332,-98.0709994,121.97,323.48,-5.56,1.13
DSC00318.JPG,33.6766479,-98.0711866,121.88,323.54,-5.2,0.98
DSC00319.JPG,33.676862,-98.0713722,121.9,323.38,-4.31,0.51
DSC00320.JPG,33.6770748,-98.0715581,121.98,323.61,-4.47,0.21
DSC00321.JPG,33.6772892,-98.0717454,121.91,323.5,-4.33,0.91
DSC00322.JPG,33.6775019,-98.0719318,121.9,323.78,-4.73,1.72
DSC00323.JPG,33.677717,-98.0721174,121.89,323.56,-4.9,1.34
DSC00324.JPG,33.67793,-98.0723021,121.85,323.52,-5.16,1.36
DSC00325.JPG,33.6781451,-98.0724888,121.9,323.4,-4.94,1.38
DSC00326.JPG,33.678358,-98.0726751,121.91,323.48,-5.11,1.39
DSC00327.JPG,33.6785719,-98.0728612,121.92,323.56,-5.13,1.24
DSC00328.JPG,33.6787874,-98.0730485,121.88,323.37,-4.85,1.21
DSC00329.JPG,33.6790002,-98.0732349,121.95,323.62,-4.78,1.7
DSC00330.JPG,33.6792139,-98.0734197,121.91,323.47,-5.04,1.51
DSC00331.JPG,33.6794273,-98.073606,121.9,323.56,-5.14,1.25
DSC00332.JPG,33.6796403,-98.0737921,121.96,323.73,-5.28,1.72
DSC00333.JPG,33.6798561,-98.0739789,121.93,323.51,-4.99,1.31
DSC00334.JPG,33.6800687,-98.0741648,121.9,323.6,-4.66,1.9
DSC00335.JPG,33.6802834,-98.0743501,121.88,323.43,-4.64,1.06
DSC00336.JPG,33.6804968,-98.0745362,121.91,323.51,-5.09,1.31
DSC00337.JPG,33.6807096,-98.0747223,121.89,323.68,-5.23,1.53
DSC00338.JPG,33.6809258,-98.0749101,121.95,323.57,-4.9,1.23
DSC00339.JPG,33.6811382,-98.0750947,121.88,323.52,-5.19,0.95
DSC00340.JPG,33.6813516,-98.0752806,121.92,323.57,-5.33,1.14
DSC00341.JPG,33.6815665,-98.0754674,121.91,323.43,-4.94,1.09
DSC00342.JPG,33.6817801,-98.0756543,121.92,323.67,-4.72,1.51
DSC00343.JPG,33.6819952,-98.0758407,121.93,323.41,-4.46,1.08
DSC00344.JPG,33.6822085,-98.0760257,121.9,323.37,-4.26,1.05
DSC00345.JPG,33.6824215,-98.076212,121.87,323.58,-4.46,1.09
DSC00346.JPG,33.682635,-98.0763977,121.82,323.48,-4.44,0.96
DSC00347.JPG,33.6828493,-98.0765853,121.91,323.87,-3.87,1.41
DSC00348.JPG,33.6830646,-98.0767715,121.95,323.49,-3.8,0.96
DSC00349.JPG,33.6832757,-98.0769564,121.88,323.7,-4.2,1.73
DSC00350.JPG,33.6834895,-98.0771424,121.89,323.62,-4.21,1.86
DSC00351.JPG,33.6837042,-98.0773291,121.98,323.82,-3.46,2.75
DSC00352.JPG,33.6839181,-98.0775147,121.93,324.08,-3.1,3.18
DSC00353.JPG,33.6841336,-98.0777015,121.85,323.37,-3.73,2.23
DSC00354.JPG,33.6843456,-98.0778866,121.95,323.68,-3.38,1.95
DSC00355.JPG,33.6845596,-98.0780722,121.73,323.92,-3.93,1.16
DSC00356.JPG,33.6847743,-98.0782591,121.98,323.55,-3.85,0.7
DSC00357.JPG,33.6849881,-98.0784462,121.97,323.61,-4.11,1.89
DSC00358.JPG,33.6852018,-98.0786326,121.94,323.32,-5.13,2.26
DSC00359.JPG,33.6854134,-98.0788163,121.89,323.32,-6.04,2.65
DSC00360.JPG,33.6856288,-98.0790032,121.91,323.28,-5.64,2.02
DSC00361.JPG,33.6858422,-98.0791884,121.95,323.36,-5.65,2.24
DSC00362.JPG,33.6860574,-98.0793755,121.9,323.38,-5.13,1.41
DSC00363.JPG,33.686272,-98.0795627,121.89,323.35,-5.19,1.84
DSC00364.JPG,33.6864849,-98.0797485,121.93,323.45,-4.73,1.76
DSC00365.JPG,33.6866984,-98.0799349,121.91,323.61,-4.99,2.2
DSC00366.JPG,33.6869127,-98.0801198,121.84,323.29,-5.06,1.47
DSC00367.JPG,33.6871263,-98.0803063,121.89,323.42,-5.28,1.71
DSC00368.JPG,33.687342,-98.0804941,121.92,323.45,-5.12,1.98
DSC00369.JPG,33.6875534,-98.0806785,121.88,323.52,-5.04,1.9
DSC00370.JPG,33.6877679,-98.0808659,121.92,323.61,-4.88,2.2
DSC00371.JPG,33.6879823,-98.0810514,121.87,323.36,-4.46,1.73
DSC00372.JPG,33.6881953,-98.0812372,121.92,323.55,-4.15,2.17
DSC00373.JPG,33.688411,-98.0814254,121.88,323.55,-4.6,2.05
DSC00374.JPG,33.6886232,-98.0816095,121.95,323.53,-5.02,1.82
DSC00375.JPG,33.6888369,-98.0817955,121.95,323.55,-4.63,1.69
DSC00376.JPG,33.6890508,-98.0819818,121.91,323.53,-4.8,2.23
DSC00377.JPG,33.6892647,-98.0821676,121.86,323.42,-5.03,1.81
DSC00378.JPG,33.68948,-98.0823551,121.9,323.42,-4.64,1.82
DSC00379.JPG,33.689693,-98.0825405,121.82,323.37,4.17,1.46
DSC00380.JPG,33.6895211,-98.0823048,121.84,211.65,4.61,4.52
DSC00381.JPG,33.6897347,-98.0824889,121.92,212.47,4.26,5.44
DSC00382.JPG,33.6899453,-98.0826744,121.77,212.32,4.55,4.55
DSC00383.JPG,33.6901573,-98.0828614,121.8,212.28,4.48,5.07
DSC00384.JPG,33.6903686,-98.0830484,121.91,212.39,4.31,5
DSC00385.JPG,33.6905796,-98.083233,121.89,212.31,3.26,4.82
DSC00386.JPG,33.6907898,-98.0834195,122.03,212.89,3.56,6.74
DSC00387.JPG,33.6909985,-98.0836074,121.85,211.99,5.28,4.35
DSC00388.JPG,33.6912109,-98.0837929,121.86,212.06,4.79,5.31
DSC00389.JPG,33.6914249,-98.0839813,121.97,212.33,3.81,4.44
DSC00390.JPG,33.691638,-98.0841682,121.79,212.39,2.46,4.79
DSC00391.JPG,33.6918488,-98.0843567,121.84,212.45,3.55,4.77
