33.6588399, -98.0640962
33.6589645, -98.0643754
33.6590892, -98.0646546
33.6592139, -98.0649338
33.6593385, -98.0652131
33.6594632, -98.0654923
33.6595879, -98.0657715
33.6597125, -98.0660508
33.6598372, -98.06633
33.6599619, -98.0666092
33.6600865, -98.0668884
33.6602112, -98.0671677
33.6603359, -98.0674469
33.6604605, -98.0677261
33.6605852, -98.0680053
33.6607099, -98.0682846
33.6608345, -98.0685638
33.6609592, -98.068843
33.6610839, -98.0691222
33.6612085, -98.0694014
33.6613332, -98.0696807
33.6614579, -98.0699599
33.6615825, -98.0702391
33.6617072, -98.0705183
33.6618319, -98.0707976
33.6619565, -98.0710768
33.6620812, -98.0713559
33.6622059, -98.0716353
33.6623305, -98.0719143
33.6624552, -98.0721935
33.6625798, -98.0724729
33.6627045, -98.0727519
33.6628292, -98.0730312
33.6629538, -98.0733104
33.6630785, -98.0735896
33.6632032, -98.0738688
33.6633278, -98.0741481
33.6634525, -98.0744273
33.6635772, -98.0747065
33.6637018, -98.0749857
33.6638265, -98.075265
33.6639511, -98.0755442
33.6640758, -98.0758234
33.6642005, -98.0761026
33.6643251, -98.0763819
33.6644498, -98.0766611
33.6645744, -98.0769403
33.6646991, -98.0772195
33.6648238, -98.0774988
33.6649484, -98.0777779
33.6650731, -98.0780572
33.6651978, -98.0783364
33.6653224, -98.0786156
33.6654471, -98.0788948
33.6655718, -98.0791741
33.6656964, -98.0794533
33.6658211, -98.0797325
33.6659457, -98.0800117
33.6660704, -98.0802909
33.6661951, -98.0805702
33.6663197, -98.0808494
33.6664444, -98.0811286
33.666569, -98.0814078
33.6666937, -98.0816871
33.6668184, -98.0819663
33.666943, -98.0822455
33.6670677, -98.0825247
33.6671924, -98.082804
33.6673169, -98.083083
33.6674417, -98.0833624
33.6675664, -98.0836415
33.6676911, -98.0839207
33.6678157, -98.0841999
33.6679404, -98.0844791
33.668065, -98.0847583
33.6681897, -98.0850376
33.6683144, -98.0853168
33.6684389, -98.0855959
33.6685637, -98.0858753
33.6686884, -98.0861543
33.6688131, -98.0864337
